Date,AGG,EEM,EFA,GLD,IWM,MDY,PCRIX,SPY,TLT,VFISX,VNQ,VWEHX
2025-09-03,96.66520690917969,49.304420471191406,89.1053695678711,328.1400146484375,231.81793212890625,586.3650512695312,13.610007286071777,638.3255615234375,84.06687927246094,9.692305564880371,88.14619445800781,5.314719200134277
2025-09-04,97.05485534667969,49.14667892456055,89.75362396240234,326.69000244140625,234.71478271484375,594.8505859375,13.533546447753906,643.6603393554688,84.70780181884766,9.702064514160156,88.8066177368164,5.324312686920166
2025-09-05,97.5127182006836,49.738216400146484,90.15632629394531,331.04998779296875,235.8854522705078,597.6460571289062,13.485757827758789,641.796142578125,85.99934387207031,9.71182632446289,89.80695343017578,5.3339056968688965
2025-09-08,97.84392547607422,50.19172668457031,91.05995178222656,334.82000732421875,236.36163330078125,597.794677734375,13.590892791748047,643.372802734375,87.14522552490234,9.721586227416992,89.28250122070312,5.3339056968688965
2025-09-09,97.64908599853516,50.4677734375,90.7554702758789,334.05999755859375,234.97274780273438,592.3425903320312,13.56221866607666,644.8601684570312,86.64997100830078,9.71182632446289,89.07855224609375,5.3339056968688965
2025-09-10,97.84392547607422,50.81283950805664,90.73582458496094,335.260009765625,234.55606079101562,592.0946655273438,13.638680458068848,646.7243041992188,87.14522552490234,9.71182632446289,88.93287658691406,5.3339056968688965
2025-09-11,98.0290298461914,51.5522575378418,91.6983871459961,334.760009765625,238.89141845703125,602.0870971679688,13.61905574798584,652.0988159179688,87.72786712646484,9.71182632446289,90.55477142333984,5.343499660491943
2025-09-12,97.94134521484375,51.52267837524414,91.33496856689453,335.4200134277344,236.45091247558594,595.395751953125,13.707364082336426,651.8805541992188,87.34915924072266,9.702064514160156,90.13716125488281,5.343499660491943
2025-09-15,98.10694122314453,51.897315979003906,91.94393157958984,338.9100036621094,237.4529266357422,595.2371826171875,13.854543685913086,655.3511352539062,87.5530776977539,9.71182632446289,89.99148559570312,5.343499660491943
2025-09-16,98.14591217041016,52.28181457519531,91.68856048583984,339.5899963378906,237.06192016601562,593.6015014648438,13.933039665222168,654.4488525390625,87.73758697509766,9.71182632446289,89.51558685302734,5.343499660491943
